id,Community,Degree
https://openalex.org/A5001538163,164,6
https://openalex.org/A5100853580,6,6
https://openalex.org/A5012085724,12,6
https://openalex.org/A5021782707,12,6
https://openalex.org/A5111504785,14,6
https://openalex.org/A5018083693,50,6
https://openalex.org/A5100451259,50,6
https://openalex.org/A5014057405,114,6
https://openalex.org/A5015850128,114,6
https://openalex.org/A5031599334,114,6
https://openalex.org/A5033124593,114,6
https://openalex.org/A5052692363,114,6
https://openalex.org/A5071132422,60,6
https://openalex.org/A5014346173,49,6
https://openalex.org/A5052541055,49,6
https://openalex.org/A5068542997,49,6
https://openalex.org/A5071005725,49,6
https://openalex.org/A5061768737,3,6
https://openalex.org/A5002474274,37,6
https://openalex.org/A5035897648,37,6
https://openalex.org/A5036438597,136,6
https://openalex.org/A5073506415,131,6
https://openalex.org/A5055067259,131,6
https://openalex.org/A5015405770,38,6
https://openalex.org/A5042711977,30,6
https://openalex.org/A5057408420,113,6
https://openalex.org/A5058378367,113,6
https://openalex.org/A5070459442,113,6
https://openalex.org/A5108684327,106,6
https://openalex.org/A5030631966,20,6
https://openalex.org/A5039039657,20,6
https://openalex.org/A5065048113,20,6
https://openalex.org/A5101603564,164,6
https://openalex.org/A5023669115,6,6
https://openalex.org/A5045621151,6,6
https://openalex.org/A5058852999,6,6
https://openalex.org/A5016440729,24,6
https://openalex.org/A5075325227,105,6
https://openalex.org/A5085207428,6,6
https://openalex.org/A5109498714,6,6
https://openalex.org/A5113816458,6,6
https://openalex.org/A5064636806,50,6
https://openalex.org/A5078525417,50,6
https://openalex.org/A5100776382,50,6
https://openalex.org/A5111498071,50,6
https://openalex.org/A5009144836,164,6
https://openalex.org/A5017431052,164,6
https://openalex.org/A5084830104,6,6
https://openalex.org/A5019535541,70,6
https://openalex.org/A5028304459,70,6
https://openalex.org/A5082698683,70,6
https://openalex.org/A5084971557,70,6
https://openalex.org/A5106524858,70,6
https://openalex.org/A5000959972,30,6
https://openalex.org/A5010424762,30,6
https://openalex.org/A5079792940,104,6
https://openalex.org/A5109142927,104,6
https://openalex.org/A5109449165,104,6
https://openalex.org/A5055777697,30,6
https://openalex.org/A5065300392,30,6
https://openalex.org/A5083179610,30,6
https://openalex.org/A5058783267,38,6
https://openalex.org/A5090419459,70,6
https://openalex.org/A5006138051,106,6
https://openalex.org/A5046769729,106,6
https://openalex.org/A5059956184,104,6
https://openalex.org/A5103725025,74,6
https://openalex.org/A5111985388,74,6
https://openalex.org/A5021814846,34,6
https://openalex.org/A5033908106,34,6
https://openalex.org/A5103371442,34,6
https://openalex.org/A5072074958,38,6
https://openalex.org/A5110395826,38,6
https://openalex.org/A5074995400,1,6
https://openalex.org/A5103176878,1,6
https://openalex.org/A5101620229,131,6
https://openalex.org/A5036958197,0,6
https://openalex.org/A5067525240,0,6
https://openalex.org/A5067496293,104,6
https://openalex.org/A5038372636,35,6
https://openalex.org/A5085034251,4,6
https://openalex.org/A5006955153,119,6
https://openalex.org/A5088537383,37,6
https://openalex.org/A5088406264,41,6
https://openalex.org/A5024924271,164,6
https://openalex.org/A5062676523,164,6
https://openalex.org/A5079265106,164,6
https://openalex.org/A5068243197,9,6
https://openalex.org/A5043984328,113,6
https://openalex.org/A5052495835,113,6
https://openalex.org/A5055037292,113,6
https://openalex.org/A5090592819,24,6
https://openalex.org/A5069121071,104,6
https://openalex.org/A5076651742,104,6
https://openalex.org/A5002093703,6,6
https://openalex.org/A5074786598,164,6
https://openalex.org/A5036550158,74,6
https://openalex.org/A5040864227,74,6
https://openalex.org/A5090707540,74,6
https://openalex.org/A5044345590,107,6
https://openalex.org/A5074913273,106,6
https://openalex.org/A5053167809,1,6
https://openalex.org/A5009096086,104,6
https://openalex.org/A5016192651,107,6
https://openalex.org/A5021983113,107,6
https://openalex.org/A5057450352,107,6
https://openalex.org/A5059749954,107,6
https://openalex.org/A5060673937,107,6
https://openalex.org/A5057985145,6,6
https://openalex.org/A5064005107,6,6
https://openalex.org/A5000575769,105,6
https://openalex.org/A5013794126,105,6
https://openalex.org/A5027593123,105,6
https://openalex.org/A5041594193,105,6
https://openalex.org/A5045539382,70,6
https://openalex.org/A5066305082,70,6
https://openalex.org/A5069171976,70,6
https://openalex.org/A5102259274,97,6
https://openalex.org/A5054147588,149,6
https://openalex.org/A5057969700,149,6
https://openalex.org/A5074118576,149,6
https://openalex.org/A5003625168,74,6
https://openalex.org/A5086278093,45,6
https://openalex.org/A5100742509,45,6
https://openalex.org/A5004362368,60,6
https://openalex.org/A5025084046,60,6
https://openalex.org/A5017004820,132,6
https://openalex.org/A5018789321,132,6
https://openalex.org/A5073647790,60,6
https://openalex.org/A5087323681,60,6
https://openalex.org/A5053892012,94,6
https://openalex.org/A5079445846,94,6
https://openalex.org/A5101953284,94,6
https://openalex.org/A5109620992,1,6
https://openalex.org/A5048628659,105,6
https://openalex.org/A5064442326,50,6
https://openalex.org/A5064911441,50,6
https://openalex.org/A5030832334,131,6
https://openalex.org/A5078087571,131,6
https://openalex.org/A5081414719,131,6
https://openalex.org/A5100765990,131,6
https://openalex.org/A5086905649,60,6
https://openalex.org/A5075026427,50,6
https://openalex.org/A5079955249,1,6
https://openalex.org/A5038403510,120,6
https://openalex.org/A5010213141,106,6
https://openalex.org/A5023221014,106,6
https://openalex.org/A5053570999,106,6
https://openalex.org/A5080658249,106,6
https://openalex.org/A5082812665,106,6
https://openalex.org/A5100433997,106,6
https://openalex.org/A5002433450,97,6
https://openalex.org/A5080896563,45,6
https://openalex.org/A5052196540,9,6
https://openalex.org/A5042742781,104,6
https://openalex.org/A5015412414,14,6
https://openalex.org/A5100649086,50,6
https://openalex.org/A5087185292,104,6
https://openalex.org/A5007433995,97,6
https://openalex.org/A5100704412,97,6
https://openalex.org/A5110516399,97,6
https://openalex.org/A5000122127,1,6
https://openalex.org/A5008764341,1,6
https://openalex.org/A5018728516,1,6
https://openalex.org/A5074479203,1,6
https://openalex.org/A5077836239,1,6
https://openalex.org/A5109248108,50,6
https://openalex.org/A5110954073,50,6
https://openalex.org/A5032437519,26,6
https://openalex.org/A5075004264,14,6
https://openalex.org/A5021211836,48,6
https://openalex.org/A5041660039,48,6
https://openalex.org/A5061325810,60,6
https://openalex.org/A5006169723,119,6
https://openalex.org/A5070069894,1,6
https://openalex.org/A5052150149,43,6
https://openalex.org/A5009855289,104,6
https://openalex.org/A5012235511,104,6
https://openalex.org/A5014915594,104,6
https://openalex.org/A5053025446,104,6
https://openalex.org/A5069511670,104,6
https://openalex.org/A5024880514,69,6
https://openalex.org/A5033634735,60,6
https://openalex.org/A5082330169,104,6
https://openalex.org/A5036321638,14,6
https://openalex.org/A5010738983,108,6
https://openalex.org/A5045826605,108,6
https://openalex.org/A5078722084,108,6
https://openalex.org/A5065946882,60,6
https://openalex.org/A5104045279,60,6
https://openalex.org/A5067804593,119,6
https://openalex.org/A5015345530,119,6
https://openalex.org/A5052256865,119,6
https://openalex.org/A5036565361,97,6
https://openalex.org/A5085133403,97,6
https://openalex.org/A5000465689,1,6
https://openalex.org/A5024491455,1,6
https://openalex.org/A5028901479,1,6
https://openalex.org/A5014504205,60,6
https://openalex.org/A5023370187,60,6
https://openalex.org/A5028371431,60,6
https://openalex.org/A5047742057,60,6
https://openalex.org/A5100748044,108,6
https://openalex.org/A5108053039,108,6
https://openalex.org/A5000565252,104,6
https://openalex.org/A5008020873,104,6
https://openalex.org/A5020614255,104,6
https://openalex.org/A5055098296,104,6
https://openalex.org/A5055408921,104,6
https://openalex.org/A5080278040,86,6
https://openalex.org/A5049005155,55,6
https://openalex.org/A5106858630,55,6
https://openalex.org/A5112330620,55,6
https://openalex.org/A5086673309,60,6
https://openalex.org/A5013722163,60,6
https://openalex.org/A5057940246,23,6
https://openalex.org/A5061707979,23,6
https://openalex.org/A5091292076,23,6
https://openalex.org/A5112136999,23,6
https://openalex.org/A5013340700,93,6
https://openalex.org/A5091809605,93,6
https://openalex.org/A5103016404,93,6
https://openalex.org/A5111652503,93,6
https://openalex.org/A5041965062,86,6
https://openalex.org/A5064624675,86,6
https://openalex.org/A5077046011,86,6
https://openalex.org/A5071079100,23,5
https://openalex.org/A5079997375,38,5
https://openalex.org/A5079156279,38,5
https://openalex.org/A5070206631,38,5
https://openalex.org/A5053854449,38,5
https://openalex.org/A5113644229,14,5
https://openalex.org/A5111709984,14,5
https://openalex.org/A5078146896,132,5
https://openalex.org/A5084776993,23,5
https://openalex.org/A5075740036,36,5
https://openalex.org/A5073780664,1,5
https://openalex.org/A5027669329,23,5
https://openalex.org/A5060866647,23,5
https://openalex.org/A5101454611,23,5
https://openalex.org/A5078153382,119,5
https://openalex.org/A5098310398,131,5
https://openalex.org/A5102732719,131,5
https://openalex.org/A5011514572,132,5
https://openalex.org/A5023511017,132,5
https://openalex.org/A5064259346,132,5
https://openalex.org/A5090754516,132,5
https://openalex.org/A5008477505,60,5
https://openalex.org/A5080392444,58,5
https://openalex.org/A5100399346,154,5
https://openalex.org/A5110848984,154,5
https://openalex.org/A5050139415,108,5
https://openalex.org/A5100351809,108,5
https://openalex.org/A5100448351,108,5
https://openalex.org/A5100514227,108,5
https://openalex.org/A5025218700,43,5
https://openalex.org/A5044809052,97,5
https://openalex.org/A5074533898,97,5
https://openalex.org/A5022223707,2,5
https://openalex.org/A5102014319,97,5
https://openalex.org/A5077779138,60,5
https://openalex.org/A5020479808,132,5
https://openalex.org/A5043204822,132,5
https://openalex.org/A5112840193,50,5
https://openalex.org/A5026840435,6,5
https://openalex.org/A5100860075,6,5
https://openalex.org/A5003687167,23,5
https://openalex.org/A5066587560,132,5
https://openalex.org/A5029837480,9,5
https://openalex.org/A5061496529,9,5
https://openalex.org/A5060625180,43,5
https://openalex.org/A5069308935,60,5
https://openalex.org/A5005655605,59,5
https://openalex.org/A5001431755,106,5
https://openalex.org/A5076633756,2,5
https://openalex.org/A5101621413,166,5
https://openalex.org/A5056062668,4,5
https://openalex.org/A5076627538,6,5
https://openalex.org/A5027197880,69,5
https://openalex.org/A5111442558,74,5
https://openalex.org/A5006803848,74,5
https://openalex.org/A5050802117,104,5
https://openalex.org/A5078875177,104,5
https://openalex.org/A5061866409,2,5
https://openalex.org/A5008997810,40,5
https://openalex.org/A5019929747,40,5
https://openalex.org/A5070281605,40,5
https://openalex.org/A5074799439,40,5
https://openalex.org/A5110805157,40,5
https://openalex.org/A5024994688,10,5
https://openalex.org/A5041566779,10,5
https://openalex.org/A5101872937,10,5
https://openalex.org/A5018066582,0,5
https://openalex.org/A5079383829,0,5
https://openalex.org/A5090303125,0,5
https://openalex.org/A5100611600,0,5
https://openalex.org/A5021615077,6,5
https://openalex.org/A5038777997,6,5
https://openalex.org/A5040678337,50,5
https://openalex.org/A5080566146,14,5
https://openalex.org/A5113502150,4,5
https://openalex.org/A5100386321,29,5
https://openalex.org/A5100444419,29,5
https://openalex.org/A5100783980,29,5
https://openalex.org/A5053358969,136,5
https://openalex.org/A5087882533,14,5
https://openalex.org/A5003202344,73,5
https://openalex.org/A5020639186,29,5
https://openalex.org/A5022386836,94,5
https://openalex.org/A5037398360,119,5
https://openalex.org/A5068843325,119,5
https://openalex.org/A5001678024,144,5
https://openalex.org/A5057009043,144,5
https://openalex.org/A5080646487,144,5
https://openalex.org/A5087706411,144,5
https://openalex.org/A5030086495,112,5
https://openalex.org/A5100774689,165,5
https://openalex.org/A5070897349,50,5
https://openalex.org/A5100340563,50,5
https://openalex.org/A5002151697,1,5
https://openalex.org/A5002029780,50,5
https://openalex.org/A5062561534,50,5
https://openalex.org/A5073444402,50,5
https://openalex.org/A5100659052,50,5
https://openalex.org/A5100660812,50,5
https://openalex.org/A5027990743,37,5
https://openalex.org/A5064308068,37,5
https://openalex.org/A5015055144,1,5
https://openalex.org/A5027823378,1,5
https://openalex.org/A5047169376,1,5
https://openalex.org/A5052165197,14,5
https://openalex.org/A5024711241,20,5
https://openalex.org/A5067428951,20,5
https://openalex.org/A5047588632,73,5
https://openalex.org/A5064608174,73,5
https://openalex.org/A5115600874,73,5
https://openalex.org/A5018855091,119,5
https://openalex.org/A5109379051,9,5
https://openalex.org/A5020787151,44,5
https://openalex.org/A5045101449,44,5
https://openalex.org/A5109365118,97,5
https://openalex.org/A5100730858,60,5
https://openalex.org/A5105688129,60,5
https://openalex.org/A5111987861,23,5
https://openalex.org/A5031558727,16,5
https://openalex.org/A5021043992,10,5
https://openalex.org/A5038343581,10,5
https://openalex.org/A5109391805,69,5
https://openalex.org/A5019168719,10,5
https://openalex.org/A5034145251,14,5
https://openalex.org/A5070728305,14,5
https://openalex.org/A5084102378,14,5
https://openalex.org/A5027753670,34,5
https://openalex.org/A5088248555,34,5
https://openalex.org/A5016744465,34,5
https://openalex.org/A5017488557,34,5
https://openalex.org/A5054264975,34,5
https://openalex.org/A5063874029,111,5
https://openalex.org/A5009325417,107,5
https://openalex.org/A5020285451,107,5
https://openalex.org/A5020442033,107,5
https://openalex.org/A5021469172,107,5
https://openalex.org/A5022332121,20,5
https://openalex.org/A5081653953,145,5
https://openalex.org/A5108395391,23,5
https://openalex.org/A5045562342,34,5
https://openalex.org/A5021422560,104,5
https://openalex.org/A5065300990,104,5
https://openalex.org/A5088215258,131,5
https://openalex.org/A5107993668,131,5
https://openalex.org/A5030399853,60,5
https://openalex.org/A5053642090,60,5
https://openalex.org/A5110235240,60,5
https://openalex.org/A5031683586,60,5
https://openalex.org/A5101974088,108,5
https://openalex.org/A5031288407,69,5
https://openalex.org/A5054009720,69,5
https://openalex.org/A5090849321,69,5
https://openalex.org/A5105297342,69,5
https://openalex.org/A5101838993,131,5
https://openalex.org/A5075102419,131,5
https://openalex.org/A5100627639,108,5
https://openalex.org/A5101528778,108,5
https://openalex.org/A5009291415,104,5
https://openalex.org/A5019139936,108,5
https://openalex.org/A5041009620,108,5
https://openalex.org/A5007878315,20,5
https://openalex.org/A5022360343,50,5
https://openalex.org/A5101459380,104,5
https://openalex.org/A5101495063,104,5
https://openalex.org/A5111676532,104,5
https://openalex.org/A5068195954,97,5
https://openalex.org/A5038674741,2,5
https://openalex.org/A5049803846,29,5
https://openalex.org/A5058693284,131,5
https://openalex.org/A5050631962,1,5
https://openalex.org/A5030653585,23,5
https://openalex.org/A5061500102,93,5
https://openalex.org/A5091729599,93,5
https://openalex.org/A5101513950,93,5
https://openalex.org/A5061496996,6,5
https://openalex.org/A5075938002,6,5
https://openalex.org/A5033977409,2,5
https://openalex.org/A5038699799,2,5
https://openalex.org/A5109932266,6,5
https://openalex.org/A5101989215,131,5
https://openalex.org/A5108137051,131,5
https://openalex.org/A5007011233,132,5
https://openalex.org/A5044567744,132,5
https://openalex.org/A5036219475,119,5
https://openalex.org/A5079337204,131,5
https://openalex.org/A5045471214,137,5
https://openalex.org/A5009015888,131,5
https://openalex.org/A5027277400,131,5
https://openalex.org/A5036014933,104,5
https://openalex.org/A5049858596,113,5
https://openalex.org/A5080765250,113,5
https://openalex.org/A5100394107,113,5
https://openalex.org/A5100604148,113,5
https://openalex.org/A5062224846,97,5
https://openalex.org/A5077398462,1,5
https://openalex.org/A5004097802,6,5
https://openalex.org/A5038256900,104,5
https://openalex.org/A5023215643,23,5
https://openalex.org/A5029055424,16,5
https://openalex.org/A5111618039,23,5
https://openalex.org/A5020074673,1,5
https://openalex.org/A5028084239,104,5
https://openalex.org/A5057243783,34,5
https://openalex.org/A5064816577,34,5
https://openalex.org/A5022374642,23,5
https://openalex.org/A5101522100,152,5
https://openalex.org/A5006758334,60,5
https://openalex.org/A5027685965,1,5
https://openalex.org/A5069172551,1,5
https://openalex.org/A5111497479,1,5
https://openalex.org/A5111608522,6,5
https://openalex.org/A5100704589,113,5
https://openalex.org/A5102113264,97,5
https://openalex.org/A5103437263,93,5
https://openalex.org/A5015033464,23,5
https://openalex.org/A5100983654,29,5
https://openalex.org/A5018324484,137,5
https://openalex.org/A5112136783,23,5
https://openalex.org/A5069159538,50,5
https://openalex.org/A5047668418,4,5
https://openalex.org/A5112538191,16,5
https://openalex.org/A5068585777,34,5
https://openalex.org/A5057907135,1,5
https://openalex.org/A5068799714,104,5
https://openalex.org/A5002166160,97,5
https://openalex.org/A5066079751,6,5
https://openalex.org/A5079627197,6,5
https://openalex.org/A5082451371,6,5
https://openalex.org/A5108453928,6,5
https://openalex.org/A5109913987,6,5
https://openalex.org/A5029908055,4,5
https://openalex.org/A5011563493,1,5
https://openalex.org/A5109920150,106,5
https://openalex.org/A5079313615,107,5
https://openalex.org/A5064913846,34,5
https://openalex.org/A5103936700,4,5
https://openalex.org/A5069585252,23,5
https://openalex.org/A5111486512,23,5
https://openalex.org/A5108451453,0,5
https://openalex.org/A5100321897,41,5
https://openalex.org/A5101110247,9,5
https://openalex.org/A5031613051,34,5
https://openalex.org/A5057526407,34,5
https://openalex.org/A5075533617,34,5
https://openalex.org/A5101472951,106,5
https://openalex.org/A5100648071,97,5
https://openalex.org/A5100689912,97,5
https://openalex.org/A5046304131,23,5
https://openalex.org/A5071970632,23,5
https://openalex.org/A5101656311,148,5
https://openalex.org/A5110056426,148,5
https://openalex.org/A5028313157,0,5
https://openalex.org/A5032387432,0,5
https://openalex.org/A5034713842,0,5
https://openalex.org/A5102123251,0,5
https://openalex.org/A5015753842,97,5
https://openalex.org/A5001956028,1,5
https://openalex.org/A5082599586,132,5
https://openalex.org/A5068075949,131,5
https://openalex.org/A5071538560,131,5
https://openalex.org/A5078950179,37,5
https://openalex.org/A5025953379,29,5
https://openalex.org/A5100387305,29,5
https://openalex.org/A5009408707,9,5
https://openalex.org/A5006340182,106,5
https://openalex.org/A5091474005,23,5
https://openalex.org/A5072305476,23,5
https://openalex.org/A5050486419,104,5
https://openalex.org/A5070934381,104,5
https://openalex.org/A5091310122,104,5
https://openalex.org/A5083586663,43,5
https://openalex.org/A5091572821,43,5
https://openalex.org/A5005450274,106,5
https://openalex.org/A5043803466,106,5
https://openalex.org/A5048578582,106,5
https://openalex.org/A5089485306,106,5
https://openalex.org/A5114500210,106,5
https://openalex.org/A5074181546,14,5
https://openalex.org/A5067738102,60,5
https://openalex.org/A5113587600,41,5
https://openalex.org/A5065124386,148,5
https://openalex.org/A5005160708,43,5
https://openalex.org/A5051926239,43,5
https://openalex.org/A5103271811,105,5
https://openalex.org/A5089535928,34,5
https://openalex.org/A5009782106,94,5
https://openalex.org/A5017651175,94,5
https://openalex.org/A5091207180,131,5
https://openalex.org/A5068701926,43,5
https://openalex.org/A5103572988,97,5
https://openalex.org/A5027970574,34,5
https://openalex.org/A5000967986,9,5
https://openalex.org/A5008962142,9,5
https://openalex.org/A5027412149,23,5
https://openalex.org/A5031607345,23,5
https://openalex.org/A5034167502,23,5
https://openalex.org/A5038668031,23,5
https://openalex.org/A5012292188,50,5
https://openalex.org/A5013858729,50,5
https://openalex.org/A5111972669,1,5
https://openalex.org/A5012226542,41,5
https://openalex.org/A5084865658,34,5
https://openalex.org/A5024451217,43,5
https://openalex.org/A5102900890,131,5
https://openalex.org/A5086959574,131,5
https://openalex.org/A5011425224,145,5
https://openalex.org/A5023471253,145,5
https://openalex.org/A5039510700,145,5
https://openalex.org/A5101706633,145,5
https://openalex.org/A5033411778,148,5
https://openalex.org/A5041393905,148,5
https://openalex.org/A5042889093,148,5
https://openalex.org/A5025372077,1,5
https://openalex.org/A5036582258,1,5
https://openalex.org/A5078813679,1,5
https://openalex.org/A5060102836,24,5
https://openalex.org/A5034008095,7,5
https://openalex.org/A5001817955,16,5
https://openalex.org/A5079333668,16,5
https://openalex.org/A5111877542,60,5
https://openalex.org/A5025540981,97,5
https://openalex.org/A5075123928,97,5
https://openalex.org/A5090029281,97,5
https://openalex.org/A5007776098,164,5
https://openalex.org/A5068872851,164,5
https://openalex.org/A5102570287,164,5
https://openalex.org/A5115591157,164,5
https://openalex.org/A5058741148,163,5
https://openalex.org/A5101714570,163,5
https://openalex.org/A5085496501,60,5
https://openalex.org/A5026663035,60,5
https://openalex.org/A5013330112,1,5
https://openalex.org/A5028532408,1,5
https://openalex.org/A5038141417,1,5
https://openalex.org/A5054908421,74,5
https://openalex.org/A5073800371,4,5
https://openalex.org/A5113601173,74,5
https://openalex.org/A5034103815,34,5
https://openalex.org/A5042635458,34,5
https://openalex.org/A5025578535,24,5
https://openalex.org/A5081057237,37,5
https://openalex.org/A5023130371,1,5
https://openalex.org/A5044306229,1,5
https://openalex.org/A5044984230,1,5
https://openalex.org/A5018160794,97,5
https://openalex.org/A5084108666,41,5
https://openalex.org/A5111997903,70,5
https://openalex.org/A5037548562,34,5
https://openalex.org/A5022938111,104,5
https://openalex.org/A5046535398,104,5
https://openalex.org/A5103256007,60,5
https://openalex.org/A5084891247,48,5
https://openalex.org/A5022685067,97,5
https://openalex.org/A5041240851,97,5
https://openalex.org/A5069216805,97,5
https://openalex.org/A5032709348,34,5
https://openalex.org/A5043917711,24,5
https://openalex.org/A5082771661,3,5
https://openalex.org/A5041275699,60,5
https://openalex.org/A5031038768,60,5
https://openalex.org/A5061186647,60,5
https://openalex.org/A5100436109,106,5
https://openalex.org/A5101536948,106,5
https://openalex.org/A5038090222,73,5
https://openalex.org/A5080550977,73,5
https://openalex.org/A5101082422,73,5
https://openalex.org/A5101483332,73,5
https://openalex.org/A5050468706,4,5
https://openalex.org/A5100318132,4,5
https://openalex.org/A5100393038,4,5
https://openalex.org/A5101675712,4,5
https://openalex.org/A5101734573,4,5
https://openalex.org/A5030272098,166,5
https://openalex.org/A5066317336,14,5
https://openalex.org/A5065038805,9,5
https://openalex.org/A5074447774,97,5
https://openalex.org/A5051112909,4,5
https://openalex.org/A5047642570,16,5
https://openalex.org/A5090819693,16,5
https://openalex.org/A5028448267,20,5
https://openalex.org/A5076364930,20,5
https://openalex.org/A5002208570,97,5
https://openalex.org/A5012189408,106,5
https://openalex.org/A5100425129,106,5
https://openalex.org/A5042228397,104,5
https://openalex.org/A5058837875,104,5
https://openalex.org/A5073136103,104,5
https://openalex.org/A5078336172,104,5
https://openalex.org/A5026090754,104,5
https://openalex.org/A5086016155,104,5
https://openalex.org/A5111928665,104,5
https://openalex.org/A5046683796,106,5
https://openalex.org/A5052187531,106,5
https://openalex.org/A5060666899,147,5
https://openalex.org/A5112526483,16,5
https://openalex.org/A5091287475,34,5
https://openalex.org/A5057014476,30,5
https://openalex.org/A5065413313,30,5
https://openalex.org/A5030529998,37,5
https://openalex.org/A5048605696,37,5
https://openalex.org/A5100699903,97,5
https://openalex.org/A5052758148,16,5
https://openalex.org/A5017572459,69,5
https://openalex.org/A5037971028,69,5
https://openalex.org/A5100662622,69,5
https://openalex.org/A5111640111,106,5
https://openalex.org/A5011861720,30,5
https://openalex.org/A5007121933,16,5
https://openalex.org/A5011045254,16,5
https://openalex.org/A5090534884,104,5
https://openalex.org/A5105250338,104,5
https://openalex.org/A5111646800,23,5
https://openalex.org/A5013574607,16,5
https://openalex.org/A5081598013,50,5
https://openalex.org/A5035743560,104,5
https://openalex.org/A5065795906,104,5
https://openalex.org/A5066058847,104,5
https://openalex.org/A5001688867,106,5
https://openalex.org/A5073345084,104,5
https://openalex.org/A5079806911,104,5
https://openalex.org/A5082856403,16,5
https://openalex.org/A5000066281,48,5
https://openalex.org/A5004495514,147,5
https://openalex.org/A5035791250,147,5
https://openalex.org/A5040366534,147,5
https://openalex.org/A5056517784,132,5
https://openalex.org/A5017326180,16,5
https://openalex.org/A5019988958,16,5
https://openalex.org/A5051209739,16,5
https://openalex.org/A5006587869,166,5
https://openalex.org/A5010394308,2,5
https://openalex.org/A5110478280,92,5
https://openalex.org/A5031300888,4,5
https://openalex.org/A5053370438,4,5
https://openalex.org/A5055792640,60,5
https://openalex.org/A5092181300,3,5
https://openalex.org/A5021856443,106,5
https://openalex.org/A5103853507,106,5
https://openalex.org/A5015074681,23,5
https://openalex.org/A5004360067,4,5
https://openalex.org/A5037673913,104,5
https://openalex.org/A5002090456,14,5
https://openalex.org/A5023835968,14,5
https://openalex.org/A5038613264,32,5
https://openalex.org/A5078803519,32,5
https://openalex.org/A5108322323,32,5
https://openalex.org/A5110619532,32,5
https://openalex.org/A5070289951,4,5
https://openalex.org/A5101004679,50,5
https://openalex.org/A5101887607,50,5
https://openalex.org/A5102735245,50,5
https://openalex.org/A5027819656,6,5
https://openalex.org/A5062805126,6,5
https://openalex.org/A5076854625,6,5
https://openalex.org/A5085580621,6,5
https://openalex.org/A5108167175,132,5
https://openalex.org/A5026384618,132,5
https://openalex.org/A5108102259,115,5
https://openalex.org/A5048589267,104,5
https://openalex.org/A5071240318,104,5
https://openalex.org/A5075684684,104,5
https://openalex.org/A5005476279,115,5
https://openalex.org/A5070990447,115,5
https://openalex.org/A5072498987,115,5
https://openalex.org/A5071080751,14,5
https://openalex.org/A5083599653,14,5
https://openalex.org/A5100451025,14,5
https://openalex.org/A5058587944,14,5
https://openalex.org/A5082554104,14,5
https://openalex.org/A5050975716,38,5
https://openalex.org/A5060524626,38,5
https://openalex.org/A5066076016,38,5
https://openalex.org/A5074942782,38,5
https://openalex.org/A5066659680,4,5
https://openalex.org/A5073784681,147,5
https://openalex.org/A5002065317,60,5
https://openalex.org/A5047194230,60,5
https://openalex.org/A5050662180,60,5
https://openalex.org/A5060845394,60,5
https://openalex.org/A5068746186,60,5
https://openalex.org/A5065624247,4,5
https://openalex.org/A5077743669,4,5
https://openalex.org/A5100708053,4,5
https://openalex.org/A5019683255,14,5
https://openalex.org/A5033722315,14,5
https://openalex.org/A5044330058,16,5
https://openalex.org/A5047582486,16,5
https://openalex.org/A5078697158,16,5
https://openalex.org/A5104490190,115,5
https://openalex.org/A5022545748,43,5
https://openalex.org/A5067179928,43,5
https://openalex.org/A5108833995,43,5
https://openalex.org/A5057941268,10,5
https://openalex.org/A5007461224,71,5
https://openalex.org/A5001125856,7,5
https://openalex.org/A5024435233,7,5
https://openalex.org/A5026626448,7,5
https://openalex.org/A5028276052,7,5
https://openalex.org/A5059587110,7,5
https://openalex.org/A5054417133,30,5
https://openalex.org/A5106393334,9,5
https://openalex.org/A5110640102,9,5
https://openalex.org/A5037118208,50,5
https://openalex.org/A5100353880,50,5
https://openalex.org/A5004872692,16,5
https://openalex.org/A5051377123,1,5
https://openalex.org/A5054975816,6,5
https://openalex.org/A5015254027,4,5
https://openalex.org/A5100405991,154,5
https://openalex.org/A5113736602,154,5
https://openalex.org/A5083042265,92,5
https://openalex.org/A5016086371,43,5
https://openalex.org/A5103078784,7,5
https://openalex.org/A5027119293,24,5
https://openalex.org/A5036055911,71,5
https://openalex.org/A5071208384,71,5
https://openalex.org/A5004923254,4,5
https://openalex.org/A5103234310,4,5
https://openalex.org/A5109282686,166,5
https://openalex.org/A5100670597,166,5
https://openalex.org/A5103247688,70,5
https://openalex.org/A5072979086,9,5
https://openalex.org/A5073016289,9,5
https://openalex.org/A5000731446,30,5
https://openalex.org/A5012523196,30,5
https://openalex.org/A5085374728,30,5
https://openalex.org/A5041293796,30,5
https://openalex.org/A5066638173,6,5
https://openalex.org/A5029945372,6,5
https://openalex.org/A5010605024,23,5
https://openalex.org/A5079672321,23,5
https://openalex.org/A5001098303,48,5
https://openalex.org/A5011512226,48,5
https://openalex.org/A5069443386,69,5
https://openalex.org/A5077866646,131,5
https://openalex.org/A5087570551,131,5
https://openalex.org/A5019614564,41,5
https://openalex.org/A5010164802,69,5
https://openalex.org/A5100413261,33,5
https://openalex.org/A5008608976,92,5
https://openalex.org/A5020121360,92,5
https://openalex.org/A5018697679,92,5
https://openalex.org/A5047127505,14,5
https://openalex.org/A5017701202,42,5
https://openalex.org/A5045266839,42,5
https://openalex.org/A5081012814,23,5
https://openalex.org/A5112793381,23,5
https://openalex.org/A5113795834,23,5
https://openalex.org/A5109886007,20,5
https://openalex.org/A5055067049,14,5
https://openalex.org/A5076985100,1,5
